start_date,length,race,name,party,chamber,support,poll,pollster,sponsor,n,pop,method,internal,partisan,tracking
2018-05-01,5,FL-18,Mast,R,house,0.52,56040,178,NA,600,lv,Live Phone,TRUE,DEM,NA
2018-05-01,2,MS-98,Espy,D,senate,0.22,53737,194,114,500,lv,NA,FALSE,REP,NA
2018-05-01,2,MS-98,Hyde-Smith,R,senate,0.3,53737,194,114,500,lv,NA,FALSE,REP,NA
2018-05-01,2,MS-98,McDaniel,R,senate,0.17,53737,194,114,500,lv,NA,FALSE,REP,NA
2018-05-01,2,MS-98,Shelton,D,senate,0.04,53737,194,114,500,lv,NA,FALSE,REP,NA
2018-05-10,2,CA-45,Porter,D,house,0.46,52714,383,681,599,lv,NA,FALSE,DEM,NA
2018-05-10,2,CA-45,Walters,R,house,0.43,52714,383,681,599,lv,NA,FALSE,DEM,NA
2018-05-10,5,IN-98,Donnelly,D,senate,0.46,52633,801,NA,400,lv,Online,FALSE,NA,NA
2018-05-10,5,IN-98,Braun,R,senate,0.47000000000000003,52633,801,NA,400,lv,Online,FALSE,NA,NA
2018-05-10,0,WV-98,Manchin,D,senate,0.44,52640,1418,NA,400,lv,NA,FALSE,NA,NA
2018-05-10,0,WV-98,Morrisey,R,senate,0.46,52640,1418,NA,400,lv,NA,FALSE,NA,NA
2018-05-12,2,PA-01,Wallace,D,house,0.46,52708,1359,451,540,lv,IVR/Live Phone,TRUE,DEM,NA
2018-05-12,2,PA-01,Fitzpatrick,R,house,0.48,52708,1359,451,540,lv,IVR/Live Phone,TRUE,DEM,NA
2018-05-13,1,ND-01,Schneider,D,house,0.28,52759,1411,NA,509,lv,NA,TRUE,REP,NA
2018-05-13,1,ND-01,Armstrong,R,house,0.48,52759,1411,NA,509,lv,NA,TRUE,REP,NA
2018-05-13,3,WV-98,Manchin,D,senate,0.5,52639,178,NA,600,lv,NA,TRUE,DEM,NA
2018-05-13,3,WV-98,Morrisey,R,senate,0.42,52639,178,NA,600,lv,NA,TRUE,DEM,NA
2018-05-13,3,WV-98,Manchin,D,senate,0.47000000000000003,52639,178,NA,600,lv,NA,TRUE,DEM,NA
2018-05-13,3,WV-98,Morrisey,R,senate,0.4,52639,178,NA,600,lv,NA,TRUE,DEM,NA
2018-05-15,21,UT-04,McAdams,D,house,0.43,52711,120,953,405,lv,NA,FALSE,NA,NA
2018-05-15,21,UT-04,Love,R,house,0.47000000000000003,52711,120,953,405,lv,NA,FALSE,NA,NA
2018-05-15,1,WV-98,Manchin,D,senate,0.52,52638,204,451,602,lv,NA,TRUE,DEM,NA
2018-05-15,1,WV-98,Morrisey,R,senate,0.4,52638,204,451,602,lv,NA,TRUE,DEM,NA
2018-05-16,0,NE-02,Eastman,D,house,0.4,53619,1385,452,NA,rv,NA,TRUE,REP,NA
2018-05-16,0,NE-02,Bacon,R,house,0.5,53619,1385,452,NA,rv,NA,TRUE,REP,NA
2018-05-16,5,NJ-98,Menendez,D,senate,0.28,52649,149,NA,856,a,NA,FALSE,NA,NA
2018-05-16,5,NJ-98,Hugin,R,senate,0.24,52649,149,NA,856,a,NA,FALSE,NA,NA
2018-05-19,2,TX-98,O'Rourke,D,senate,0.4,52596,621,1012,575,lv,Automated Phone,FALSE,REP,NA
2018-05-19,2,TX-98,Cruz,R,senate,0.47000000000000003,52596,621,1012,575,lv,Automated Phone,FALSE,REP,NA
2018-05-19,2,TX-98,Jenkins,I,senate,0.06,52596,621,1012,575,lv,Automated Phone,FALSE,REP,NA
2018-05-20,10,VA-98,Kaine,D,senate,0.44,52652,415,NA,555,rv,NA,FALSE,NA,NA
2018-05-20,10,VA-98,Stewart,R,senate,0.33,52652,415,NA,555,rv,NA,FALSE,NA,NA
2018-05-21,2,FL-25,Barzee Flores,D,house,0.39,53584,383,1011,650,v,NA,FALSE,DEM,NA
2018-05-21,2,FL-25,Diaz-Balart,R,house,0.46,53584,383,1011,650,v,NA,FALSE,DEM,NA
2018-05-21,1,PA-16,DiNicola,D,house,0.43,52730,383,NA,623,rv,Automated Phone,TRUE,DEM,NA
2018-05-21,1,PA-16,Kelly,R,house,0.48,52730,383,NA,623,rv,Automated Phone,TRUE,DEM,NA
2018-05-21,7,TX-98,O'Rourke,D,senate,0.36,52776,47,956,601,lv,NA,FALSE,REP,NA
2018-05-21,7,TX-98,Cruz,R,senate,0.48,52776,47,956,601,lv,NA,FALSE,REP,NA
2018-05-21,4,OH-98,Brown,D,senate,0.48,52608,1407,942,800,rv,Live Phone,FALSE,NA,NA
2018-05-21,4,OH-98,Renacci,R,senate,0.34,52608,1407,942,800,rv,Live Phone,FALSE,NA,NA
2018-05-21,1,TX-98,O'Rourke,D,senate,0.42,52632,383,1011,861,v,NA,FALSE,DEM,NA
2018-05-21,1,TX-98,Cruz,R,senate,0.48,52632,383,1011,861,v,NA,FALSE,DEM,NA
2018-05-22,4,MA-98,Warren,D,senate,0.54,53895,290,83,501,rv,Live Phone,FALSE,NA,NA
2018-05-22,4,MA-98,Diehl,R,senate,0.19,53895,290,83,501,rv,Live Phone,FALSE,NA,NA
2018-05-22,4,MA-98,Ayyadurai,I,senate,0.08,53895,290,83,501,rv,Live Phone,FALSE,NA,NA
2018-05-22,1,WA-98,Cantwell,D,senate,0.52,53686,383,NA,675,lv,IVR/Online,FALSE,NA,NA
2018-05-22,1,WA-98,Hutchison,R,senate,0.36,53686,383,NA,675,lv,IVR/Online,FALSE,NA,NA
2018-05-22,0,WV-98,Manchin,D,senate,0.53,52637,801,NA,543,lv,NA,FALSE,NA,NA
2018-05-22,0,WV-98,Morrisey,R,senate,0.4,52637,801,NA,543,lv,NA,FALSE,NA,NA
2018-05-22,0,WV-98,Manchin,D,senate,0.51,52637,801,NA,543,lv,NA,FALSE,NA,NA
2018-05-22,0,WV-98,Morrisey,R,senate,0.39,52637,801,NA,543,lv,NA,FALSE,NA,NA
2018-05-22,0,WV-98,Blankenship,I,senate,0.05,52637,801,NA,543,lv,NA,FALSE,NA,NA
2018-05-23,8,TX-07,Fletcher,D,house,0.45,52729,1359,451,404,lv,NA,TRUE,DEM,NA
2018-05-23,8,TX-07,Culberson,R,house,0.47000000000000003,52729,1359,451,404,lv,NA,TRUE,DEM,NA
2018-05-23,6,TX-98,O'Rourke,D,senate,0.39,52597,396,NA,961,rv,Live Phone,FALSE,NA,NA
2018-05-23,6,TX-98,Cruz,R,senate,0.5,52597,396,NA,961,rv,Live Phone,FALSE,NA,NA
2018-05-25,10,FL-98,Nelson,D,senate,0.45,53936,750,12,605,lv,Live Phone,FALSE,REP,NA
2018-05-25,10,FL-98,Scott,R,senate,0.48,53936,750,12,605,lv,Live Phone,FALSE,REP,NA
2018-05-25,6,FL-98,Nelson,D,senate,0.344,53931,1027,NA,506,a,Online,FALSE,NA,NA
2018-05-25,6,FL-98,Scott,R,senate,0.395,53931,1027,NA,506,a,Online,FALSE,NA,NA
2018-05-29,5,NJ-03,Kim,D,house,0.44,52706,187,NA,550,lv,NA,TRUE,DEM,NA
2018-05-29,5,NJ-03,MacArthur,R,house,0.48,52706,187,NA,550,lv,NA,TRUE,DEM,NA
2018-05-29,2,IN-03,Tritch,D,house,0.34,52713,1418,NA,401,lv,NA,TRUE,REP,NA
2018-05-29,2,IN-03,Banks,R,house,0.55,52713,1418,NA,401,lv,NA,TRUE,REP,NA
2018-05-29,7,TX-98,O'Rourke,D,senate,0.43,53682,187,681,1000,lv,NA,FALSE,DEM,NA
2018-05-29,7,TX-98,Cruz,R,senate,0.49,53682,187,681,1000,lv,NA,FALSE,DEM,NA
2018-05-29,2,OH-98,Brown,D,senate,0.45,55911,1373,1063,400,NA,NA,FALSE,REP,NA
2018-05-29,2,OH-98,Renacci,R,senate,0.41000000000000003,55911,1373,1063,400,NA,NA,FALSE,REP,NA
2018-05-29,1,FL-98,Nelson,D,senate,0.39,53724,1189,981,1199,v,NA,FALSE,NA,NA
2018-05-29,1,FL-98,Scott,R,senate,0.4,53724,1189,981,1199,v,NA,FALSE,NA,NA
2018-05-30,5,RI-98,Whitehouse,D,senate,0.54,53988,961,1015,501,rv,NA,FALSE,NA,NA
2018-05-30,5,RI-98,Flanders,R,senate,0.32,53988,961,1015,501,rv,NA,FALSE,NA,NA
2018-05-31,3,PA-01,Wallace,D,house,0.42,52683,320,NA,451,v,Live Phone,FALSE,NA,NA
2018-05-31,3,PA-01,Fitzpatrick,R,house,0.49,52683,320,NA,451,v,Live Phone,FALSE,NA,NA
2018-05-31,3,PA-01,Wallace,D,house,0.47000000000000003,52683,320,NA,254,lv,Live Phone,FALSE,NA,NA
2018-05-31,3,PA-01,Fitzpatrick,R,house,0.48,52683,320,NA,254,lv,Live Phone,FALSE,NA,NA
2018-05-31,3,PA-01,Wallace,D,house,0.48,52683,320,NA,254,lv,Live Phone,FALSE,NA,NA
2018-05-31,3,PA-01,Fitzpatrick,R,house,0.47000000000000003,52683,320,NA,254,lv,Live Phone,FALSE,NA,NA
2018-05-31,15,FL-98,Nelson,D,senate,0.5,53718,801,NA,1251,lv,IVR/Online,FALSE,NA,NA
2018-05-31,15,FL-98,Scott,R,senate,0.4,53718,801,NA,1251,lv,IVR/Online,FALSE,NA,NA
2018-05-04,3,FL-98,Nelson,D,senate,0.4,53725,1218,NA,1000,rv,IVR/Online,FALSE,NA,NA
2018-05-04,3,FL-98,Scott,R,senate,0.44,53725,1218,NA,1000,rv,IVR/Online,FALSE,NA,NA
2018-05-04,3,FL-98,Nelson,D,senate,0.45,53725,1218,NA,728,lv,IVR/Online,FALSE,NA,NA
2018-05-04,3,FL-98,Scott,R,senate,0.45,53725,1218,NA,728,lv,IVR/Online,FALSE,NA,NA
2018-05-09,1,MO-98,McCaskill,D,senate,0.48,53691,1420,421,898,lv,NA,FALSE,NA,NA
2018-05-09,1,MO-98,Hawley,R,senate,0.44,53691,1420,421,898,lv,NA,FALSE,NA,NA
2018-06-10,0,CA-39,Cisneros,D,house,0.43,53620,1359,451,536,lv,NA,TRUE,DEM,NA
2018-06-10,0,CA-39,Kim,R,house,0.45,53620,1359,451,536,lv,NA,TRUE,DEM,NA
2018-06-11,10,CA-25,Hill,D,house,0.4,52816,178,22687,400,lv,NA,FALSE,DEM,NA
2018-06-11,10,CA-25,Knight,R,house,0.45,52816,178,22687,400,lv,NA,FALSE,DEM,NA
2018-06-11,10,NJ-03,Kim,D,house,0.42,52817,178,22687,400,lv,NA,FALSE,DEM,NA
2018-06-11,10,NJ-03,MacArthur,R,house,0.42,52817,178,22687,400,lv,NA,FALSE,DEM,NA
2018-06-11,7,UT-04,McAdams,D,house,0.39,52719,1410,703,379,rv,NA,FALSE,NA,NA
2018-06-11,7,UT-04,Love,R,house,0.45,52719,1410,703,379,rv,NA,FALSE,NA,NA
2018-06-11,7,UT-02,Ghorbani,D,house,0.24,52795,1410,430703,147,rv,NA,FALSE,NA,NA
2018-06-11,7,UT-02,Stewart,R,house,0.48,52795,1410,430703,147,rv,NA,FALSE,NA,NA
2018-06-11,2,MT-01,Williams,D,house,0.49,52648,801,NA,469,lv,NA,FALSE,NA,NA
2018-06-11,2,MT-01,Gianforte,R,house,0.43,52648,801,NA,469,lv,NA,FALSE,NA,NA
2018-06-11,21,IN-98,Donnelly,D,senate,0.47000000000000003,52804,1193,788,952,rv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Braun,R,senate,0.49,52804,1193,788,952,rv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Donnelly,D,senate,0.46,52804,1193,788,832,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Braun,R,senate,0.51,52804,1193,788,832,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Donnelly,D,senate,0.48,52804,1193,788,719,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Braun,R,senate,0.49,52804,1193,788,719,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Donnelly,D,senate,0.44,52804,1193,788,796,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Braun,R,senate,0.52,52804,1193,788,796,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Donnelly,D,senate,0.46,52804,1193,788,952,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Braun,R,senate,0.51,52804,1193,788,952,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Donnelly,D,senate,0.46,52804,1193,788,952,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-98,Braun,R,senate,0.51,52804,1193,788,952,lv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Tester,D,senate,0.55,52805,1193,788,974,rv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Rosendale,R,senate,0.43,52805,1193,788,974,rv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Tester,D,senate,0.54,52805,1193,788,944,lv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Rosendale,R,senate,0.44,52805,1193,788,944,lv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Tester,D,senate,0.54,52805,1193,788,879,lv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Rosendale,R,senate,0.44,52805,1193,788,879,lv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Tester,D,senate,0.55,52805,1193,788,876,lv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Rosendale,R,senate,0.42,52805,1193,788,876,lv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Tester,D,senate,0.54,52805,1193,788,974,lv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Rosendale,R,senate,0.44,52805,1193,788,974,lv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Tester,D,senate,0.54,52805,1193,788,974,lv,Online,FALSE,NA,NA
2018-06-11,21,MT-98,Rosendale,R,senate,0.44,52805,1193,788,974,lv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Heitkamp,D,senate,0.47000000000000003,52806,1193,788,457,rv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Cramer,R,senate,0.52,52806,1193,788,457,rv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Heitkamp,D,senate,0.46,52806,1193,788,434,lv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Cramer,R,senate,0.52,52806,1193,788,434,lv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Heitkamp,D,senate,0.46,52806,1193,788,389,lv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Cramer,R,senate,0.53,52806,1193,788,389,lv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Heitkamp,D,senate,0.46,52806,1193,788,403,lv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Cramer,R,senate,0.53,52806,1193,788,403,lv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Heitkamp,D,senate,0.44,52806,1193,788,457,lv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Cramer,R,senate,0.54,52806,1193,788,457,lv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Heitkamp,D,senate,0.45,52806,1193,788,457,lv,Online,FALSE,NA,NA
2018-06-11,21,ND-98,Cramer,R,senate,0.53,52806,1193,788,457,lv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Casey,D,senate,0.55,52807,1193,788,990,rv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Barletta,R,senate,0.41000000000000003,52807,1193,788,990,rv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Casey,D,senate,0.54,52807,1193,788,872,lv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Barletta,R,senate,0.43,52807,1193,788,872,lv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Casey,D,senate,0.55,52807,1193,788,748,lv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Barletta,R,senate,0.44,52807,1193,788,748,lv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Casey,D,senate,0.56,52807,1193,788,861,lv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Barletta,R,senate,0.41000000000000003,52807,1193,788,861,lv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Casey,D,senate,0.54,52807,1193,788,990,lv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Barletta,R,senate,0.43,52807,1193,788,990,lv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Casey,D,senate,0.53,52807,1193,788,990,lv,Online,FALSE,NA,NA
2018-06-11,21,PA-98,Barletta,R,senate,0.43,52807,1193,788,990,lv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Brown,D,senate,0.52,52808,1193,788,951,rv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Renacci,R,senate,0.44,52808,1193,788,951,rv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Brown,D,senate,0.52,52808,1193,788,850,lv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Renacci,R,senate,0.46,52808,1193,788,850,lv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Brown,D,senate,0.5,52808,1193,788,728,lv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Renacci,R,senate,0.47000000000000003,52808,1193,788,728,lv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Brown,D,senate,0.52,52808,1193,788,809,lv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Renacci,R,senate,0.45,52808,1193,788,809,lv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Brown,D,senate,0.48,52808,1193,788,951,lv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Renacci,R,senate,0.49,52808,1193,788,951,lv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Brown,D,senate,0.49,52808,1193,788,951,lv,Online,FALSE,NA,NA
2018-06-11,21,OH-98,Renacci,R,senate,0.47000000000000003,52808,1193,788,951,lv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Manchin,D,senate,0.53,52809,1193,788,892,rv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Morrisey,R,senate,0.4,52809,1193,788,892,rv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Manchin,D,senate,0.56,52809,1193,788,804,lv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Morrisey,R,senate,0.4,52809,1193,788,804,lv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Manchin,D,senate,0.53,52809,1193,788,672,lv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Morrisey,R,senate,0.42,52809,1193,788,672,lv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Manchin,D,senate,0.53,52809,1193,788,740,lv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Morrisey,R,senate,0.41000000000000003,52809,1193,788,740,lv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Manchin,D,senate,0.54,52809,1193,788,892,lv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Morrisey,R,senate,0.4,52809,1193,788,892,lv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Manchin,D,senate,0.54,52809,1193,788,892,lv,Online,FALSE,NA,NA
2018-06-11,21,WV-98,Morrisey,R,senate,0.41000000000000003,52809,1193,788,892,lv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Rosen,D,senate,0.48,52810,1193,788,1097,rv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Heller,R,senate,0.45,52810,1193,788,1097,rv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Rosen,D,senate,0.49,52810,1193,788,993,lv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Heller,R,senate,0.47000000000000003,52810,1193,788,993,lv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Rosen,D,senate,0.51,52810,1193,788,857,lv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Heller,R,senate,0.46,52810,1193,788,857,lv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Rosen,D,senate,0.48,52810,1193,788,917,lv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Heller,R,senate,0.47000000000000003,52810,1193,788,917,lv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Rosen,D,senate,0.48,52810,1193,788,1097,lv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Heller,R,senate,0.48,52810,1193,788,1097,lv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Rosen,D,senate,0.48,52810,1193,788,1097,lv,Online,FALSE,NA,NA
2018-06-11,21,NV-98,Heller,R,senate,0.47000000000000003,52810,1193,788,1097,lv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Bredesen,D,senate,0.41000000000000003,53477,1193,788,1010,rv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Blackburn,R,senate,0.55,53477,1193,788,1010,rv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Bredesen,D,senate,0.4,53477,1193,788,915,lv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Blackburn,R,senate,0.58,53477,1193,788,915,lv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Bredesen,D,senate,0.4,53477,1193,788,790,lv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Blackburn,R,senate,0.5700000000000001,53477,1193,788,790,lv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Bredesen,D,senate,0.4,53477,1193,788,866,lv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Blackburn,R,senate,0.5700000000000001,53477,1193,788,866,lv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Bredesen,D,senate,0.39,53477,1193,788,1010,lv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Blackburn,R,senate,0.58,53477,1193,788,1010,lv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Bredesen,D,senate,0.39,53477,1193,788,1010,lv,Online,FALSE,NA,NA
2018-06-11,21,TN-98,Blackburn,R,senate,0.58,53477,1193,788,1010,lv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Baldwin,D,senate,0.56,53664,1193,788,968,rv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Vukmir,R,senate,0.4,53664,1193,788,968,rv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Baldwin,D,senate,0.5700000000000001,53664,1193,788,903,lv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Vukmir,R,senate,0.41000000000000003,53664,1193,788,903,lv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Baldwin,D,senate,0.58,53664,1193,788,800,lv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Vukmir,R,senate,0.4,53664,1193,788,800,lv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Baldwin,D,senate,0.5700000000000001,53664,1193,788,847,lv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Vukmir,R,senate,0.4,53664,1193,788,847,lv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Baldwin,D,senate,0.55,53664,1193,788,968,lv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Vukmir,R,senate,0.42,53664,1193,788,968,lv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Baldwin,D,senate,0.56,53664,1193,788,968,lv,Online,FALSE,NA,NA
2018-06-11,21,WI-98,Vukmir,R,senate,0.42,53664,1193,788,968,lv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,Stabenow,D,senate,0.54,53669,1193,788,978,rv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,James,R,senate,0.42,53669,1193,788,978,rv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,Stabenow,D,senate,0.53,53669,1193,788,896,lv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,James,R,senate,0.44,53669,1193,788,896,lv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,Stabenow,D,senate,0.54,53669,1193,788,808,lv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,James,R,senate,0.43,53669,1193,788,808,lv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,Stabenow,D,senate,0.54,53669,1193,788,843,lv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,James,R,senate,0.42,53669,1193,788,843,lv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,Stabenow,D,senate,0.53,53669,1193,788,978,lv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,James,R,senate,0.42,53669,1193,788,978,lv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,Stabenow,D,senate,0.53,53669,1193,788,978,lv,Online,FALSE,NA,NA
2018-06-11,21,MI-98,James,R,senate,0.43,53669,1193,788,978,lv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,McCaskill,D,senate,0.49,53678,1193,788,1038,rv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,Hawley,R,senate,0.47000000000000003,53678,1193,788,1038,rv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,McCaskill,D,senate,0.5,53678,1193,788,967,lv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,Hawley,R,senate,0.48,53678,1193,788,967,lv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,McCaskill,D,senate,0.52,53678,1193,788,834,lv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,Hawley,R,senate,0.47000000000000003,53678,1193,788,834,lv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,McCaskill,D,senate,0.49,53678,1193,788,890,lv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,Hawley,R,senate,0.48,53678,1193,788,890,lv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,McCaskill,D,senate,0.46,53678,1193,788,1038,lv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,Hawley,R,senate,0.51,53678,1193,788,1038,lv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,McCaskill,D,senate,0.47000000000000003,53678,1193,788,1038,lv,Online,FALSE,NA,NA
2018-06-11,21,MO-98,Hawley,R,senate,0.5,53678,1193,788,1038,lv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Nelson,D,senate,0.46,53756,1193,788,1080,rv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Scott,R,senate,0.49,53756,1193,788,1080,rv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Nelson,D,senate,0.47000000000000003,53756,1193,788,971,lv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Scott,R,senate,0.51,53756,1193,788,971,lv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Nelson,D,senate,0.46,53756,1193,788,884,lv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Scott,R,senate,0.52,53756,1193,788,884,lv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Nelson,D,senate,0.46,53756,1193,788,937,lv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Scott,R,senate,0.51,53756,1193,788,937,lv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Nelson,D,senate,0.44,53756,1193,788,1080,lv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Scott,R,senate,0.53,53756,1193,788,1080,lv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Nelson,D,senate,0.44,53756,1193,788,1080,lv,Online,FALSE,NA,NA
2018-06-11,21,FL-98,Scott,R,senate,0.51,53756,1193,788,1080,lv,Online,FALSE,NA,NA
2018-06-11,21,AZ-98,Sinema,D,senate,0.48,53757,1193,788,1290,rv,Online,FALSE,NA,NA
2018-06-11,21,AZ-98,McSally,R,senate,0.44,53757,1193,788,1290,rv,Online,FALSE,NA,NA
2018-06-11,21,AZ-98,Sinema,D,senate,0.52,53757,1193,788,1290,rv,Online,FALSE,NA,NA
2018-06-11,21,AZ-98,Ward,R,senate,0.41000000000000003,53757,1193,788,1290,rv,Online,FALSE,NA,NA
2018-06-11,21,AZ-98,Sinema,D,senate,0.5700000000000001,53757,1193,788,1290,rv,Online,FALSE,NA,NA
